customer_id,age,country,acquisition_channel,cac,initial_plan,tenure_months,avg_logins_3m,avg_sessions_3m,avg_session_duration_3m,avg_features_used_3m,engagement_score_latest,payment_failures,payment_success_rate,total_support_tickets,churned,ltv
C005970,20,France,Organic,16.55,Basic,3,8.333333333333334,10.0,7.1933333333333325,1.3333333333333333,0.261,0,1.0,0,0,49.97
C005971,24,Germany,Organic,23.53,Basic,1,5.0,5.0,3.41,0.0,0.143,0,1.0,0,1,9.99
C005972,18,Canada,Affiliate,34.48,Standard,6,9.666666666666666,16.0,7.993333333333333,1.6666666666666667,0.381,0,1.0,0,1,119.94
C005973,48,UK,Paid Search,74.36,Basic,3,10.666666666666666,12.666666666666666,8.446666666666667,2.3333333333333335,0.395,0,1.0,1,1,29.97
C005974,20,US,Paid Search,99.23,Standard,10,23.666666666666668,38.0,18.063333333333333,5.333333333333333,0.797,0,1.0,2,1,199.9
C005975,48,Canada,Affiliate,26.89,Premium,31,23.666666666666668,33.0,28.083333333333332,7.666666666666667,0.832,0,1.0,2,0,1239.69
C005976,61,Australia,Email,38.93,Standard,16,16.666666666666668,20.0,17.62333333333333,5.333333333333333,0.459,0,1.0,3,1,319.84
C005977,32,France,Affiliate,54.4,Basic,5,13.0,22.333333333333332,20.316666666666666,4.0,0.738,0,1.0,0,1,49.95
C005978,46,Australia,Social Media,59.75,Standard,7,14.0,26.666666666666668,7.156666666666666,6.666666666666667,0.696,0,1.0,0,1,139.93
C005979,27,Germany,Social Media,71.57,Basic,5,27.333333333333332,32.666666666666664,24.349999999999998,8.0,0.727,1,0.8,0,1,59.96
C005980,34,Australia,Affiliate,47.22,Standard,1,22.0,19.0,9.18,1.0,0.587,0,1.0,0,1,19.99
C005981,36,US,Paid Search,53.93,Basic,3,14.333333333333334,16.333333333333332,11.103333333333333,3.6666666666666665,0.419,0,1.0,0,1,29.97
C005982,61,Canada,Affiliate,28.45,Basic,22,13.666666666666666,16.666666666666668,15.136666666666665,3.3333333333333335,0.523,0,1.0,2,0,219.78
C005983,57,UK,Paid Search,66.68,Premium,5,10.0,8.0,9.216666666666667,3.3333333333333335,0.352,0,1.0,0,0,199.95
C005984,54,Australia,Referral,51.85,Basic,2,14.0,26.5,15.51,2.0,0.438,0,1.0,0,1,19.98
C005985,61,Germany,Referral,35.17,Basic,2,12.0,12.0,4.245,3.5,0.318,0,1.0,0,1,19.98
C005986,23,Germany,Email,32.81,Basic,17,10.333333333333334,15.333333333333334,9.216666666666667,3.0,0.48,0,1.0,1,0,279.83
C005987,51,Canada,Email,46.29,Standard,3,11.333333333333334,15.0,10.753333333333336,2.6666666666666665,0.338,1,0.6666666666666666,0,1,39.98
C005988,35,Canada,Affiliate,35.64,Standard,4,11.333333333333334,16.666666666666668,11.483333333333333,4.666666666666667,0.486,0,1.0,0,1,79.96
C005989,39,France,Email,21.39,Basic,8,16.0,16.666666666666668,10.313333333333334,5.666666666666667,0.677,0,1.0,1,1,79.92
C005990,40,Germany,Paid Search,69.83,Basic,1,5.0,10.0,9.16,2.0,0.208,0,1.0,0,1,9.99
C005991,54,France,Social Media,46.54,Standard,15,12.666666666666666,21.666666666666668,15.703333333333333,3.6666666666666665,0.436,0,1.0,3,0,299.85
C005992,33,Canada,Paid Search,62.79,Basic,1,6.0,13.0,13.22,3.0,0.332,0,1.0,0,1,9.99
C005993,25,US,Referral,49.47,Basic,1,6.0,6.0,4.05,2.0,0.204,0,1.0,0,1,9.99
C005994,22,France,Affiliate,40.72,Standard,1,6.0,9.0,4.32,2.0,0.211,0,1.0,0,1,19.99
C005995,57,France,Referral,47.1,Premium,8,13.666666666666666,22.333333333333332,12.32,4.0,0.574,0,1.0,0,1,319.92
C005996,28,US,Affiliate,32.86,Basic,4,16.666666666666668,22.0,21.959999999999997,3.6666666666666665,0.515,0,1.0,1,1,39.96
C005997,50,Australia,Social Media,71.34,Basic,1,13.0,11.0,11.96,4.0,0.386,0,1.0,0,1,9.99
C005998,62,UK,Organic,26.37,Basic,13,20.666666666666668,19.666666666666668,16.683333333333334,5.0,0.658,0,1.0,1,1,189.87
C005999,18,US,Social Media,64.66,Premium,8,21.333333333333332,23.666666666666668,16.05,4.333333333333333,0.757,1,0.875,1,1,279.93
C006000,27,Canada,Paid Search,95.96,Basic,17,20.0,34.333333333333336,17.26,8.333333333333334,0.766,0,1.0,2,1,299.83
C006001,39,Canada,Referral,46.51,Basic,1,12.0,7.0,9.98,3.0,0.29,0,1.0,0,1,9.99
C006002,51,Germany,Email,53.05,Standard,4,1.6666666666666667,4.333333333333333,2.7133333333333334,0.3333333333333333,0.14,1,0.75,0,1,59.97
C006003,22,Canada,Organic,24.37,Basic,19,20.333333333333332,20.0,14.453333333333333,3.6666666666666665,0.583,0,1.0,1,0,349.81
C006004,35,Germany,Affiliate,30.22,Standard,2,11.0,18.0,11.32,3.0,0.411,0,1.0,0,1,39.98
C006005,33,Germany,Referral,20.2,Basic,6,9.0,15.333333333333334,7.45,3.0,0.383,0,1.0,0,0,59.94
C006006,61,Germany,Referral,48.84,Premium,4,2.0,2.6666666666666665,2.3866666666666667,0.6666666666666666,0.099,0,1.0,0,0,159.96
C006007,29,Germany,Organic,15.25,Basic,1,4.0,6.0,4.12,2.0,0.191,0,1.0,0,1,9.99
C006008,27,France,Email,21.9,Basic,6,17.333333333333332,11.666666666666666,13.783333333333333,3.6666666666666665,0.353,0,1.0,0,1,59.94
C006009,45,France,Referral,37.84,Premium,1,6.0,19.0,9.2,3.0,0.326,0,1.0,0,1,39.99
C006010,52,France,Email,45.96,Basic,8,22.666666666666668,25.333333333333332,10.416666666666666,6.333333333333333,0.651,0,1.0,2,1,79.92
C006011,50,Canada,Referral,33.23,Basic,8,15.333333333333334,23.333333333333332,19.546666666666667,5.666666666666667,0.521,0,1.0,1,1,79.92
C006012,18,US,Social Media,78.32,Basic,28,23.333333333333332,34.0,22.39,10.333333333333334,0.828,1,0.9642857142857143,1,0,269.73
C006013,62,UK,Paid Search,100.54,Standard,2,13.5,15.5,7.74,2.5,0.472,0,1.0,0,1,39.98
C006014,45,UK,Organic,23.83,Premium,5,23.0,24.333333333333332,18.22,6.0,0.807,0,1.0,0,1,199.95
C006015,62,France,Social Media,63.17,Basic,6,16.0,18.0,12.223333333333334,6.0,0.563,0,1.0,0,1,59.94
C006016,56,US,Social Media,48.84,Basic,2,15.0,25.5,12.365,4.0,0.463,1,0.5,0,1,9.99
C006017,51,Canada,Paid Search,108.82,Standard,12,20.0,17.666666666666668,19.529999999999998,6.333333333333333,0.657,0,1.0,1,1,239.88
C006018,60,Canada,Referral,44.16,Basic,2,10.5,17.0,9.795,3.5,0.612,0,1.0,1,1,19.98
C006019,41,Germany,Organic,28.42,Basic,6,14.0,18.0,8.693333333333333,2.3333333333333335,0.584,0,1.0,0,1,59.94
C006020,33,US,Referral,25.44,Basic,18,14.333333333333334,23.333333333333332,18.040000000000003,5.0,0.57,1,0.9444444444444444,2,1,269.83
C006021,34,France,Organic,23.14,Basic,14,24.666666666666668,19.666666666666668,17.430000000000003,4.666666666666667,0.685,0,1.0,3,0,139.86
C006022,20,UK,Social Media,78.39,Basic,20,13.333333333333334,20.0,12.916666666666666,4.666666666666667,0.466,0,1.0,2,0,199.8
C006023,33,US,Referral,45.43,Basic,4,11.0,11.666666666666666,10.979999999999999,3.6666666666666665,0.408,1,0.75,2,1,49.97
C006024,59,Australia,Referral,58.41,Basic,3,16.666666666666668,16.666666666666668,9.013333333333334,2.3333333333333335,0.432,0,1.0,0,1,29.97
C006025,28,Canada,Organic,20.74,Standard,1,10.0,14.0,5.77,0.0,0.272,0,1.0,0,1,19.99
C006026,30,US,Referral,54.89,Basic,2,12.0,23.0,13.504999999999999,2.5,0.389,0,1.0,0,1,19.98
C006027,62,US,Paid Search,93.79,Basic,1,6.0,4.0,5.71,1.0,0.139,0,1.0,1,1,9.99
C006028,49,France,Email,53.9,Standard,16,15.333333333333334,22.666666666666668,15.409999999999998,2.3333333333333335,0.571,1,0.9375,1,1,299.85
C006029,37,Canada,Referral,36.65,Basic,25,19.666666666666668,35.0,19.01,6.0,0.647,0,1.0,0,0,449.75
C006030,32,Canada,Email,33.25,Basic,1,4.0,11.0,7.98,3.0,0.273,0,1.0,0,1,9.99
C006031,51,US,Social Media,65.43,Basic,2,13.0,14.0,7.890000000000001,3.0,0.349,0,1.0,0,1,19.98
C006032,29,Canada,Affiliate,54.18,Standard,3,13.666666666666666,14.666666666666666,9.993333333333332,4.666666666666667,0.347,0,1.0,1,1,59.97
C006033,51,Australia,Organic,28.76,Premium,1,20.0,16.0,23.27,6.0,0.632,0,1.0,0,1,39.99
C006034,38,France,Referral,37.31,Basic,4,12.666666666666666,11.0,9.296666666666667,5.333333333333333,0.455,0,1.0,1,1,39.96
C006035,51,Canada,Referral,43.57,Standard,4,18.0,21.0,22.653333333333336,6.333333333333333,0.733,1,0.75,1,1,59.97
C006036,62,France,Email,40.06,Basic,3,18.666666666666668,28.0,18.413333333333334,5.666666666666667,0.686,0,1.0,0,1,29.97
C006037,20,UK,Referral,55.34,Basic,1,13.0,15.0,13.57,1.0,0.304,0,1.0,0,0,9.99
C006038,57,France,Affiliate,28.81,Standard,1,4.0,8.0,3.6,1.0,0.155,0,1.0,0,0,19.99
C006039,28,UK,Referral,23.65,Standard,9,22.666666666666668,26.0,13.229999999999999,4.333333333333333,0.767,0,1.0,1,1,179.91
C006040,42,France,Organic,14.16,Basic,21,21.666666666666668,20.666666666666668,21.136666666666667,4.666666666666667,0.627,0,1.0,2,0,209.79
C006041,65,Germany,Social Media,36.34,Basic,2,5.5,13.0,5.145,2.0,0.265,0,1.0,0,1,19.98
C006042,62,Australia,Referral,25.45,Premium,1,5.0,7.0,6.06,1.0,0.179,0,1.0,0,1,39.99
C006043,65,Germany,Paid Search,82.98,Standard,1,14.0,11.0,10.83,5.0,0.387,0,1.0,0,1,19.99
C006044,48,Germany,Affiliate,29.73,Basic,2,19.5,33.5,22.295,4.0,0.741,0,1.0,0,1,19.98
C006045,23,Australia,Paid Search,108.18,Basic,1,13.0,11.0,5.9,4.0,0.348,0,1.0,0,1,9.99
C006046,32,Canada,Referral,27.28,Standard,7,13.333333333333334,20.0,16.876666666666665,4.333333333333333,0.585,0,1.0,1,1,139.93
C006047,58,Australia,Affiliate,33.88,Premium,1,5.0,8.0,12.95,1.0,0.311,0,1.0,0,1,39.99
C006048,29,UK,Referral,29.71,Premium,31,19.666666666666668,18.333333333333332,27.71666666666667,3.3333333333333335,0.681,0,1.0,3,0,759.69
C006049,46,Germany,Paid Search,110.11,Premium,4,8.666666666666666,11.666666666666666,9.326666666666666,1.6666666666666667,0.33,0,1.0,1,0,159.96
C006050,39,UK,Affiliate,50.68,Basic,15,25.333333333333332,26.0,21.77,10.0,0.809,0,1.0,0,1,209.85
C006051,31,US,Email,34.26,Standard,6,22.333333333333332,38.666666666666664,33.17333333333334,4.333333333333333,0.889,0,1.0,0,1,119.94
C006052,26,UK,Referral,28.83,Standard,2,3.5,6.0,4.16,0.5,0.14,1,0.5,0,1,19.99
C006053,19,Canada,Social Media,70.79,Standard,4,17.0,21.666666666666668,13.149999999999999,4.666666666666667,0.624,0,1.0,1,1,79.96
C006054,27,Canada,Social Media,32.09,Standard,3,9.333333333333334,7.333333333333333,6.136666666666667,2.3333333333333335,0.248,1,0.6666666666666666,0,1,39.98
C006055,56,Australia,Social Media,44.52,Basic,1,15.0,13.0,18.56,5.0,0.449,0,1.0,0,1,9.99
C006056,47,Australia,Paid Search,118.68,Standard,6,21.666666666666668,25.0,19.046666666666667,2.3333333333333335,0.461,0,1.0,0,1,119.94
C006057,53,France,Social Media,35.21,Basic,24,20.666666666666668,21.333333333333332,18.963333333333335,7.333333333333333,0.673,0,1.0,4,0,359.76
C006058,36,Germany,Social Media,69.44,Basic,10,20.0,20.666666666666668,13.253333333333336,5.666666666666667,0.645,0,1.0,3,1,99.9
C006059,39,Germany,Referral,29.31,Basic,32,30.0,29.333333333333332,23.813333333333333,10.333333333333334,0.986,0,1.0,2,0,569.68
C006060,50,Australia,Organic,15.94,Premium,5,25.666666666666668,27.333333333333332,25.320000000000004,8.0,1.0,0,1.0,2,1,199.95
C006061,32,UK,Affiliate,46.85,Basic,2,10.5,8.5,10.17,1.5,0.27,0,1.0,0,1,19.98
C006062,62,UK,Affiliate,27.13,Standard,33,29.666666666666668,33.333333333333336,24.573333333333334,8.666666666666666,0.786,0,1.0,8,1,659.67
C006063,47,Australia,Email,44.09,Basic,2,15.5,15.0,17.715,4.0,0.536,0,1.0,1,1,19.98
C006064,28,UK,Organic,10.21,Standard,3,6.666666666666667,11.333333333333334,6.913333333333334,2.6666666666666665,0.326,0,1.0,0,1,59.97
C006065,55,Australia,Email,30.47,Basic,3,5.666666666666667,7.666666666666667,9.22,3.0,0.278,0,1.0,0,1,29.97
C006066,44,US,Paid Search,79.52,Basic,1,9.0,6.0,9.01,1.0,0.272,0,1.0,0,1,9.99
C006067,23,UK,Email,43.79,Basic,6,15.333333333333334,12.666666666666666,16.46666666666667,3.6666666666666665,0.55,0,1.0,0,1,59.94
C006068,50,US,Paid Search,110.16,Basic,3,10.666666666666666,17.0,6.8,3.6666666666666665,0.409,0,1.0,0,1,49.97
C006069,23,Germany,Paid Search,100.49,Standard,15,16.333333333333332,26.333333333333332,18.34,2.3333333333333335,0.571,0,1.0,1,1,299.85
C006070,53,France,Email,28.95,Basic,1,4.0,5.0,4.77,1.0,0.11,0,1.0,0,1,9.99
C006071,22,US,Social Media,74.55,Standard,2,15.0,17.5,13.675,2.5,0.522,0,1.0,0,1,39.98
C006072,31,UK,Affiliate,20.68,Basic,3,8.666666666666666,20.333333333333332,12.556666666666667,3.6666666666666665,0.475,0,1.0,1,1,29.97
C006073,43,Germany,Social Media,71.89,Basic,4,16.333333333333332,22.0,15.476666666666667,3.6666666666666665,0.661,0,1.0,1,1,39.96
C006074,28,France,Paid Search,94.51,Basic,17,16.666666666666668,20.0,13.0,3.6666666666666665,0.542,0,1.0,3,0,169.83
C006075,41,France,Organic,29.96,Premium,1,25.0,17.0,8.26,7.0,0.598,0,1.0,0,1,39.99
C006076,55,Australia,Affiliate,44.84,Basic,9,17.666666666666668,22.666666666666668,19.25,6.0,0.725,0,1.0,2,1,89.91
C006077,39,France,Social Media,78.04,Basic,5,5.0,9.0,6.036666666666666,1.3333333333333333,0.15,0,1.0,1,0,49.95
C006078,39,Canada,Social Media,78.81,Basic,20,20.666666666666668,22.333333333333332,19.496666666666666,3.0,0.614,0,1.0,1,0,329.8
C006079,54,Australia,Paid Search,98.18,Basic,5,8.0,10.333333333333334,6.616666666666667,1.6666666666666667,0.289,1,0.8,0,1,39.96
C006080,41,Canada,Organic,18.86,Basic,1,6.0,4.0,5.65,2.0,0.176,0,1.0,0,1,9.99
C006081,28,Australia,Email,28.97,Basic,1,11.0,17.0,13.67,2.0,0.372,0,1.0,0,1,9.99
C006082,41,UK,Paid Search,101.73,Standard,1,8.0,10.0,7.13,1.0,0.211,0,1.0,1,1,19.99
C006083,59,France,Referral,55.77,Standard,7,14.0,23.666666666666668,20.2,4.0,0.499,0,1.0,1,1,139.93
C006084,22,France,Organic,17.89,Basic,5,3.3333333333333335,6.666666666666667,2.3266666666666667,1.0,0.14,0,1.0,0,1,49.95
C006085,41,Germany,Affiliate,27.4,Basic,6,19.333333333333332,25.666666666666668,19.546666666666667,5.333333333333333,0.661,0,1.0,1,1,59.94
C006086,31,US,Affiliate,31.83,Basic,2,4.0,5.5,3.925,0.5,0.161,0,1.0,0,1,19.98
C006087,57,Canada,Paid Search,83.15,Basic,30,20.666666666666668,34.666666666666664,11.746666666666668,4.666666666666667,0.646,1,0.9666666666666667,2,0,389.71
C006088,53,UK,Paid Search,51.8,Standard,21,9.666666666666666,14.666666666666666,17.099999999999998,4.0,0.47,0,1.0,2,0,419.79
C006089,61,UK,Organic,13.77,Standard,31,29.0,34.333333333333336,25.183333333333334,7.333333333333333,1.0,1,0.967741935483871,4,0,599.7
C006090,65,Canada,Affiliate,57.49,Standard,4,22.333333333333332,21.0,21.143333333333334,7.0,0.686,1,0.75,0,1,59.97
C006091,30,Germany,Organic,24.74,Basic,2,9.0,18.5,15.335,2.5,0.394,0,1.0,0,1,19.98
C006092,19,France,Social Media,62.2,Standard,2,8.0,17.5,21.61,4.0,0.421,0,1.0,0,1,39.98
C006093,53,US,Organic,13.52,Standard,11,27.666666666666668,23.0,33.296666666666674,6.666666666666667,0.823,1,0.9090909090909091,0,1,199.9
C006094,48,France,Affiliate,53.22,Basic,1,7.0,6.0,7.41,1.0,0.257,0,1.0,0,1,9.99
C006095,36,Germany,Email,42.73,Standard,1,13.0,18.0,5.57,2.0,0.419,0,1.0,0,1,19.99
C006096,59,UK,Social Media,34.43,Standard,36,19.0,23.0,24.886666666666667,5.666666666666667,0.682,0,1.0,3,0,719.64
C006097,53,France,Social Media,45.12,Basic,2,13.5,16.0,6.404999999999999,2.5,0.444,0,1.0,0,1,29.98
C006098,64,UK,Organic,14.08,Basic,1,6.0,9.0,8.17,1.0,0.197,0,1.0,0,0,9.99
C006099,30,UK,Email,48.4,Basic,5,39.0,45.0,35.836666666666666,9.333333333333334,1.0,1,0.8,1,1,39.96
C006100,47,Germany,Affiliate,44.94,Standard,1,5.0,5.0,2.89,2.0,0.199,0,1.0,1,1,19.99
C006101,36,UK,Referral,23.49,Basic,10,8.666666666666666,14.666666666666666,11.006666666666666,2.0,0.353,0,1.0,1,1,99.9
C006102,57,US,Organic,13.01,Standard,4,32.0,37.333333333333336,32.03333333333333,7.0,0.941,0,1.0,0,1,79.96
C006103,23,Canada,Email,23.34,Basic,5,10.666666666666666,18.333333333333332,8.103333333333333,2.6666666666666665,0.312,0,1.0,0,0,49.95
C006104,51,France,Social Media,58.02,Basic,1,8.0,22.0,17.42,1.0,0.439,0,1.0,0,1,9.99
C006105,22,France,Email,41.8,Standard,7,21.0,19.0,19.036666666666665,7.0,0.481,0,1.0,0,0,139.93
C006106,28,UK,Affiliate,36.49,Standard,16,28.0,23.333333333333332,16.883333333333333,5.333333333333333,0.712,0,1.0,4,1,319.84
C006107,55,US,Email,24.31,Standard,8,10.0,18.0,12.483333333333334,2.0,0.416,0,1.0,2,1,159.92
C006108,38,Germany,Paid Search,54.91,Basic,27,28.0,25.666666666666668,24.03333333333333,7.666666666666667,0.917,0,1.0,1,0,269.73
C006109,46,UK,Affiliate,52.67,Basic,1,6.0,11.0,5.08,1.0,0.202,0,1.0,0,1,9.99
C006110,49,US,Referral,55.24,Standard,1,15.0,24.0,9.3,4.0,0.486,0,1.0,0,1,19.99
C006111,48,US,Affiliate,55.2,Premium,1,26.0,20.0,14.1,7.0,0.705,0,1.0,0,1,39.99
C006112,54,US,Affiliate,28.71,Standard,2,3.0,4.5,3.56,1.0,0.13,0,1.0,0,0,39.98
C006113,48,Canada,Organic,27.76,Standard,11,16.333333333333332,24.666666666666668,16.386666666666667,4.666666666666667,0.649,0,1.0,1,1,219.89
C006114,33,Australia,Social Media,70.66,Basic,1,6.0,16.0,6.4,1.0,0.282,0,1.0,0,1,9.99
C006115,33,Canada,Paid Search,51.6,Premium,4,13.0,18.0,16.016666666666666,3.3333333333333335,0.419,1,0.75,1,1,119.97
C006116,49,US,Email,34.72,Basic,24,24.666666666666668,28.666666666666668,14.780000000000001,6.0,0.982,0,1.0,2,0,359.76
C006117,21,Australia,Email,38.99,Basic,1,17.0,18.0,13.33,2.0,0.381,0,1.0,0,1,9.99
C006118,40,Australia,Referral,33.87,Standard,2,2.5,3.0,3.895,0.5,0.104,0,1.0,0,1,39.98
C006119,42,Australia,Referral,26.08,Basic,3,13.0,13.333333333333334,15.76,4.0,0.359,0,1.0,0,1,29.97
C006120,60,Germany,Organic,17.89,Standard,10,10.666666666666666,13.0,7.216666666666666,2.3333333333333335,0.275,0,1.0,0,0,199.9
C006121,60,Australia,Email,49.12,Basic,3,13.666666666666666,19.0,9.316666666666666,3.0,0.392,1,0.6666666666666666,0,1,19.98
C006122,46,US,Social Media,68.53,Standard,6,11.0,22.0,12.693333333333333,3.0,0.454,0,1.0,0,1,119.94
C006123,31,US,Email,44.48,Premium,19,22.333333333333332,34.666666666666664,24.366666666666664,3.3333333333333335,0.742,1,0.9473684210526315,1,0,719.82
C006124,40,France,Referral,54.79,Basic,1,6.0,11.0,4.64,2.0,0.213,0,1.0,1,1,9.99
C006125,43,Germany,Social Media,50.13,Standard,1,9.0,10.0,5.01,0.0,0.304,0,1.0,0,1,19.99
C006126,33,UK,Paid Search,110.29,Basic,7,9.666666666666666,15.666666666666666,8.696666666666667,4.0,0.418,1,0.8571428571428571,0,1,59.94
C006127,61,Canada,Organic,10.59,Basic,30,28.333333333333332,38.0,28.646666666666665,9.333333333333334,0.97,0,1.0,3,0,299.7
C006128,22,Canada,Organic,25.63,Standard,3,10.333333333333334,15.666666666666666,4.98,2.3333333333333335,0.382,0,1.0,0,1,59.97
C006129,29,UK,Organic,21.19,Basic,2,14.0,28.0,11.565000000000001,6.0,0.6,0,1.0,0,1,19.98
C006130,43,Canada,Paid Search,109.11,Standard,28,21.0,34.333333333333336,32.24333333333333,8.666666666666666,0.942,1,0.9642857142857143,0,1,539.73
C006131,52,Australia,Referral,31.73,Premium,3,2.3333333333333335,6.333333333333333,4.416666666666667,0.6666666666666666,0.126,0,1.0,1,1,119.97
C006132,28,UK,Email,27.71,Premium,8,17.333333333333332,19.0,18.87666666666667,5.666666666666667,0.653,1,0.875,0,1,279.93
C006133,54,Germany,Social Media,59.99,Basic,21,9.0,16.0,14.89,4.0,0.426,0,1.0,3,1,279.79
C006134,52,Australia,Paid Search,86.72,Premium,7,9.666666666666666,16.666666666666668,10.436666666666667,3.3333333333333335,0.384,0,1.0,1,0,279.93
C006135,65,Canada,Affiliate,34.95,Premium,4,25.0,32.666666666666664,21.846666666666664,5.0,0.952,1,0.75,0,1,119.97
C006136,57,US,Social Media,79.95,Basic,6,19.666666666666668,23.0,13.229999999999999,3.6666666666666665,0.488,0,1.0,1,1,59.94
C006137,37,France,Referral,51.27,Premium,24,28.0,30.666666666666668,29.916666666666668,7.333333333333333,0.893,0,1.0,0,0,959.76
C006138,31,France,Paid Search,79.99,Standard,1,4.0,5.0,1.86,0.0,0.121,0,1.0,0,1,19.99
C006139,58,UK,Paid Search,77.75,Standard,2,17.0,15.5,11.959999999999999,2.0,0.443,0,1.0,0,1,39.98
C006140,62,UK,Paid Search,87.23,Basic,1,25.0,28.0,19.82,6.0,0.716,0,1.0,1,1,9.99
C006141,44,Germany,Social Media,51.95,Standard,3,3.3333333333333335,5.333333333333333,3.1733333333333333,0.0,0.114,1,0.6666666666666666,0,1,39.98
C006142,63,Canada,Email,37.23,Basic,7,16.333333333333332,25.0,8.206666666666667,2.3333333333333335,0.526,0,1.0,0,0,109.93
C006143,26,US,Referral,29.24,Standard,3,5.333333333333333,8.0,5.003333333333333,2.0,0.186,0,1.0,0,0,59.97
C006144,28,France,Paid Search,57.4,Basic,1,8.0,15.0,11.56,3.0,0.283,0,1.0,0,1,9.99
C006145,40,France,Referral,35.99,Basic,2,2.0,4.5,3.8449999999999998,0.0,0.095,0,1.0,0,1,19.98
C006146,35,Canada,Organic,20.26,Basic,9,23.333333333333332,23.666666666666668,21.39,6.333333333333333,0.616,0,1.0,0,1,89.91
C006147,63,Canada,Social Media,51.97,Standard,1,5.0,10.0,11.32,2.0,0.352,0,1.0,0,1,19.99
C006148,44,France,Affiliate,35.17,Basic,1,10.0,13.0,5.93,1.0,0.244,0,1.0,0,1,9.99
C006149,19,UK,Organic,12.04,Basic,3,27.333333333333332,29.333333333333332,30.649999999999995,4.0,0.778,0,1.0,0,1,39.97
C006150,43,Australia,Organic,11.79,Standard,6,13.0,13.0,20.593333333333334,3.6666666666666665,0.523,2,0.6666666666666666,0,1,79.96
C006151,35,Germany,Social Media,47.08,Standard,2,8.0,7.5,4.475,2.0,0.201,0,1.0,1,1,39.98
C006152,33,Germany,Social Media,38.77,Basic,1,5.0,6.0,4.64,4.0,0.269,0,1.0,0,1,9.99
C006153,32,Germany,Social Media,76.24,Premium,1,7.0,8.0,7.66,2.0,0.271,0,1.0,0,1,39.99
C006154,30,Canada,Organic,29.77,Standard,1,8.0,10.0,10.75,3.0,0.32,0,1.0,0,1,19.99
C006155,39,France,Social Media,61.59,Basic,18,14.666666666666666,25.333333333333332,13.156666666666666,4.0,0.581,0,1.0,5,1,179.82
C006156,18,UK,Affiliate,36.41,Basic,31,26.333333333333332,17.0,18.30666666666667,8.666666666666666,0.914,2,0.9354838709677419,3,1,289.71
C006157,59,UK,Organic,11.85,Premium,1,12.0,6.0,4.06,3.0,0.291,0,1.0,0,1,39.99
C006158,51,Germany,Referral,51.02,Premium,7,20.0,25.0,15.056666666666667,5.0,0.711,0,1.0,1,1,279.93
C006159,62,US,Referral,56.28,Standard,2,17.5,28.5,22.56,5.0,0.74,1,0.5,0,1,19.99
C006160,31,Germany,Affiliate,58.64,Basic,16,19.333333333333332,26.333333333333332,19.336666666666666,6.333333333333333,0.557,1,0.9375,0,0,149.85
C006161,21,France,Paid Search,87.46,Standard,5,19.0,14.0,24.73,2.6666666666666665,0.749,0,1.0,0,1,99.95
C006162,55,UK,Affiliate,45.24,Basic,8,16.0,17.666666666666668,12.716666666666667,3.6666666666666665,0.451,0,1.0,1,1,79.92
C006163,23,Germany,Organic,25.62,Standard,14,29.333333333333332,24.666666666666668,11.723333333333334,8.333333333333334,0.795,0,1.0,0,1,279.86
C006164,30,Germany,Social Media,31.66,Basic,1,8.0,14.0,16.92,5.0,0.509,1,0.0,0,1,0.0
C006165,58,Canada,Organic,14.81,Standard,2,20.0,27.0,12.105,3.0,0.609,0,1.0,0,1,39.98
C006166,48,Germany,Social Media,39.44,Standard,10,16.666666666666668,21.666666666666668,15.266666666666666,5.0,0.659,0,1.0,1,0,199.9
C006167,49,France,Organic,23.82,Basic,2,4.5,5.5,7.21,0.5,0.26,0,1.0,0,1,19.98
C006168,63,US,Affiliate,46.43,Basic,1,5.0,8.0,6.9,2.0,0.235,0,1.0,0,1,9.99
C006169,36,France,Paid Search,91.57,Basic,3,5.0,6.333333333333333,3.7433333333333336,1.3333333333333333,0.208,0,1.0,0,1,29.97
C006170,23,Australia,Referral,43.04,Basic,1,1.0,2.0,2.59,0.0,0.081,0,1.0,0,1,9.99
C006171,45,UK,Affiliate,47.93,Basic,8,15.0,19.666666666666668,12.479999999999999,2.6666666666666665,0.489,0,1.0,0,1,79.92
C006172,18,US,Social Media,38.43,Basic,5,7.0,7.666666666666667,3.4433333333333334,2.3333333333333335,0.225,0,1.0,2,1,49.95
C006173,63,US,Affiliate,55.56,Premium,25,32.0,28.666666666666668,31.206666666666663,9.0,0.868,0,1.0,5,1,999.75
C006174,55,Australia,Referral,28.19,Basic,3,8.666666666666666,15.0,10.893333333333333,1.3333333333333333,0.268,1,0.6666666666666666,0,0,19.98
C006175,32,Canada,Affiliate,50.05,Standard,1,3.0,7.0,7.57,0.0,0.178,0,1.0,0,1,19.99
C006176,53,UK,Organic,26.32,Standard,33,25.666666666666668,20.0,15.223333333333334,5.0,0.635,0,1.0,2,0,659.67
C006177,56,Germany,Referral,31.14,Standard,15,25.666666666666668,29.666666666666668,14.909999999999998,6.333333333333333,0.658,1,0.9333333333333333,0,1,279.86
C006178,21,US,Affiliate,58.22,Premium,6,20.0,31.333333333333332,17.26,5.333333333333333,0.534,0,1.0,2,1,239.94
C006179,24,UK,Organic,19.3,Premium,3,6.0,5.333333333333333,7.826666666666667,2.0,0.261,0,1.0,0,0,119.97
C006180,39,Germany,Affiliate,44.92,Standard,8,12.666666666666666,24.0,15.590000000000002,5.0,0.555,0,1.0,1,1,159.92
