event_id,customer_id,event_date,event_type,plan,amount,payment_success,month_number
44891,C004998,2024-01-08,payment,Basic,9.99,True,15
44892,C004998,2024-02-07,payment,Basic,9.99,True,16
44893,C004998,2024-03-08,payment,Basic,9.99,True,17
44894,C004998,2024-04-07,payment,Basic,9.99,True,18
44895,C004998,2024-05-07,payment,Basic,9.99,True,19
44896,C004998,2024-06-06,payment,Basic,9.99,True,20
44897,C004998,2024-07-06,payment,Basic,9.99,True,21
44898,C004998,2024-08-05,payment,Basic,9.99,True,22
44899,C004998,2024-09-04,payment,Basic,9.99,True,23
44900,C004998,2024-10-04,payment,Basic,9.99,True,24
44901,C004998,2024-11-03,payment,Basic,9.99,True,25
44902,C004998,2024-12-03,payment,Basic,9.99,True,26
44903,C004998,2024-12-03,churn,Basic,0.0,False,26
44904,C004999,2023-05-26,payment,Basic,9.99,True,1
44905,C004999,2023-06-25,payment,Basic,9.99,True,2
44906,C004999,2023-07-25,payment,Basic,9.99,True,3
44907,C004999,2023-08-24,payment,Basic,9.99,True,4
44908,C004999,2023-09-23,payment,Basic,9.99,True,5
44909,C004999,2023-10-23,payment,Basic,9.99,True,6
44910,C004999,2023-11-22,payment,Basic,9.99,True,7
44911,C004999,2023-12-22,payment,Basic,9.99,True,8
44912,C004999,2024-01-21,payment,Basic,9.99,True,9
44913,C004999,2024-02-20,payment,Basic,9.99,True,10
44914,C004999,2024-03-21,payment,Basic,9.99,True,11
44915,C004999,2024-04-20,payment,Basic,9.99,True,12
44916,C004999,2024-05-20,payment,Basic,9.99,True,13
44917,C004999,2024-06-19,payment,Basic,9.99,True,14
44918,C004999,2024-07-19,payment,Basic,9.99,True,15
44919,C004999,2024-08-18,payment,Basic,9.99,True,16
44920,C004999,2024-09-17,payment,Basic,9.99,True,17
44921,C004999,2024-10-17,payment,Basic,9.99,True,18
44922,C004999,2024-11-16,payment,Basic,9.99,True,19
44923,C004999,2024-12-16,payment,Basic,9.99,True,20
44924,C004999,2025-01-15,payment,Basic,9.99,True,21
44925,C004999,2025-02-14,payment,Basic,9.99,True,22
44926,C004999,2025-03-16,payment,Basic,9.99,True,23
44927,C004999,2025-04-15,payment,Basic,9.99,True,24
44928,C004999,2025-05-15,payment,Basic,9.99,True,25
44929,C004999,2025-06-14,payment,Basic,9.99,True,26
44930,C004999,2025-07-14,payment,Basic,9.99,True,27
44931,C004999,2025-08-13,payment,Basic,9.99,True,28
44932,C004999,2025-09-12,payment,Basic,9.99,True,29
44933,C004999,2025-10-12,payment,Basic,9.99,True,30
44934,C004999,2025-10-12,churn,Basic,0.0,False,30
44935,C005000,2023-11-23,payment,Standard,19.99,True,1
44936,C005000,2023-12-23,payment,Standard,19.99,True,2
44937,C005000,2024-01-22,payment,Standard,19.99,True,3
44938,C005000,2024-02-21,payment,Standard,19.99,True,4
44939,C005000,2024-03-22,payment,Standard,19.99,True,5
44940,C005000,2024-03-22,churn,Standard,0.0,False,5
44941,C005001,2022-03-30,payment,Basic,9.99,True,1
44942,C005001,2022-04-29,payment,Basic,9.99,True,2
44943,C005001,2022-05-29,payment,Basic,9.99,True,3
44944,C005001,2022-06-28,payment,Basic,9.99,True,4
44945,C005001,2022-06-28,churn,Basic,0.0,False,4
44946,C005002,2022-03-30,payment,Standard,19.99,True,1
44947,C005002,2022-04-29,payment,Standard,19.99,True,2
44948,C005002,2022-04-29,churn,Standard,0.0,False,2
44949,C005003,2022-05-27,payment,Basic,9.99,True,1
44950,C005003,2022-06-26,payment,Basic,9.99,True,2
44951,C005003,2022-07-26,payment,Basic,9.99,True,3
44952,C005003,2022-08-25,payment,Basic,9.99,False,4
44953,C005003,2022-08-25,churn,Basic,0.0,False,4
44954,C005004,2022-02-28,payment,Basic,9.99,True,1
44955,C005004,2022-02-28,churn,Basic,0.0,False,1
44956,C005005,2023-03-07,payment,Basic,9.99,True,1
44957,C005005,2023-04-06,payment,Basic,9.99,True,2
44958,C005005,2023-05-06,payment,Basic,9.99,True,3
44959,C005005,2023-06-05,payment,Basic,9.99,True,4
44960,C005005,2023-07-05,payment,Basic,9.99,True,5
44961,C005005,2023-08-04,payment,Basic,9.99,True,6
44962,C005005,2023-09-03,payment,Basic,9.99,True,7
44963,C005005,2023-10-03,payment,Standard,19.99,True,8
44964,C005005,2023-11-02,payment,Standard,19.99,True,9
44965,C005005,2023-12-02,payment,Standard,19.99,True,10
44966,C005005,2023-12-02,churn,Standard,0.0,False,10
44967,C005006,2022-01-14,payment,Basic,9.99,True,1
44968,C005006,2022-02-13,payment,Basic,9.99,True,2
44969,C005006,2022-03-15,payment,Basic,9.99,True,3
44970,C005006,2022-04-14,payment,Basic,9.99,True,4
44971,C005006,2022-04-14,churn,Basic,0.0,False,4
44972,C005007,2022-02-23,payment,Standard,19.99,True,1
44973,C005007,2022-03-25,payment,Standard,19.99,True,2
44974,C005008,2023-03-31,payment,Basic,9.99,True,1
44975,C005008,2023-04-30,payment,Basic,9.99,True,2
44976,C005008,2023-05-30,payment,Basic,9.99,True,3
44977,C005008,2023-06-29,payment,Basic,9.99,True,4
44978,C005008,2023-07-29,payment,Basic,9.99,True,5
44979,C005009,2022-02-15,payment,Premium,39.99,True,1
44980,C005009,2022-03-17,payment,Premium,39.99,True,2
44981,C005009,2022-04-16,payment,Premium,39.99,True,3
44982,C005009,2022-05-16,payment,Premium,39.99,False,4
44983,C005009,2022-05-16,churn,Premium,0.0,False,4
44984,C005010,2022-10-13,payment,Premium,39.99,True,1
44985,C005010,2022-10-13,churn,Premium,0.0,False,1
44986,C005011,2023-10-02,payment,Standard,19.99,True,1
44987,C005011,2023-11-01,payment,Standard,19.99,True,2
44988,C005011,2023-11-01,churn,Standard,0.0,False,2
44989,C005012,2022-08-14,payment,Basic,9.99,True,1
44990,C005012,2022-08-14,churn,Basic,0.0,False,1
44991,C005013,2023-02-08,payment,Standard,19.99,True,1
44992,C005013,2023-03-10,payment,Standard,19.99,True,2
44993,C005013,2023-03-10,churn,Standard,0.0,False,2
44994,C005014,2022-05-24,payment,Basic,9.99,True,1
44995,C005014,2022-06-23,payment,Basic,9.99,True,2
44996,C005014,2022-06-23,churn,Basic,0.0,False,2
44997,C005015,2023-08-09,payment,Premium,39.99,True,1
44998,C005015,2023-09-08,payment,Premium,39.99,True,2
44999,C005015,2023-10-08,payment,Premium,39.99,True,3
45000,C005015,2023-11-07,payment,Premium,39.99,True,4
45001,C005015,2023-12-07,payment,Premium,39.99,True,5
45002,C005015,2024-01-06,payment,Premium,39.99,True,6
45003,C005015,2024-02-05,payment,Premium,39.99,True,7
45004,C005015,2024-03-06,payment,Premium,39.99,True,8
45005,C005015,2024-04-05,payment,Premium,39.99,True,9
45006,C005015,2024-05-05,payment,Premium,39.99,True,10
45007,C005015,2024-06-04,payment,Premium,39.99,True,11
45008,C005015,2024-07-04,payment,Premium,39.99,True,12
45009,C005015,2024-08-03,payment,Premium,39.99,True,13
45010,C005015,2024-09-02,payment,Premium,39.99,True,14
45011,C005015,2024-09-02,churn,Premium,0.0,False,14
45012,C005016,2022-01-04,payment,Basic,9.99,True,1
45013,C005016,2022-02-03,payment,Basic,9.99,True,2
45014,C005016,2022-03-05,payment,Basic,9.99,True,3
45015,C005016,2022-03-05,churn,Basic,0.0,False,3
45016,C005017,2022-12-24,payment,Basic,9.99,True,1
45017,C005017,2023-01-23,payment,Basic,9.99,True,2
45018,C005017,2023-02-22,payment,Basic,9.99,True,3
45019,C005017,2023-03-24,payment,Basic,9.99,True,4
45020,C005017,2023-04-23,payment,Basic,9.99,True,5
45021,C005017,2023-04-23,churn,Basic,0.0,False,5
45022,C005018,2022-01-09,payment,Premium,39.99,True,1
45023,C005018,2022-02-08,payment,Premium,39.99,True,2
45024,C005018,2022-03-10,payment,Premium,39.99,True,3
45025,C005018,2022-03-10,churn,Premium,0.0,False,3
45026,C005019,2023-09-26,payment,Basic,9.99,True,1
45027,C005019,2023-10-26,payment,Basic,9.99,True,2
45028,C005019,2023-11-25,payment,Basic,9.99,True,3
45029,C005019,2023-12-25,payment,Basic,9.99,False,4
45030,C005019,2023-12-25,churn,Basic,0.0,False,4
45031,C005020,2022-05-08,payment,Standard,19.99,True,1
45032,C005020,2022-06-07,payment,Standard,19.99,True,2
45033,C005020,2022-07-07,payment,Standard,19.99,True,3
45034,C005020,2022-08-06,payment,Standard,19.99,True,4
45035,C005020,2022-09-05,payment,Standard,19.99,True,5
45036,C005020,2022-10-05,payment,Standard,19.99,True,6
45037,C005020,2022-10-05,churn,Standard,0.0,False,6
45038,C005021,2023-05-01,payment,Basic,9.99,True,1
45039,C005021,2023-05-31,payment,Basic,9.99,True,2
45040,C005021,2023-05-31,churn,Basic,0.0,False,2
45041,C005022,2022-04-17,payment,Basic,9.99,True,1
45042,C005022,2022-05-17,payment,Basic,9.99,True,2
45043,C005022,2022-06-16,payment,Basic,9.99,True,3
45044,C005022,2022-06-16,churn,Basic,0.0,False,3
45045,C005023,2023-06-06,payment,Premium,39.99,True,1
45046,C005023,2023-07-06,payment,Premium,39.99,True,2
45047,C005023,2023-08-05,payment,Premium,39.99,True,3
45048,C005023,2023-09-04,payment,Premium,39.99,True,4
45049,C005023,2023-10-04,payment,Premium,39.99,True,5
45050,C005023,2023-11-03,payment,Premium,39.99,True,6
45051,C005023,2023-12-03,payment,Premium,39.99,True,7
45052,C005023,2024-01-02,payment,Premium,39.99,True,8
45053,C005023,2024-02-01,payment,Premium,39.99,True,9
45054,C005023,2024-03-02,payment,Premium,39.99,True,10
45055,C005023,2024-03-02,churn,Premium,0.0,False,10
45056,C005024,2023-06-28,payment,Basic,9.99,True,1
45057,C005024,2023-07-28,payment,Basic,9.99,True,2
45058,C005024,2023-08-27,payment,Basic,9.99,True,3
45059,C005024,2023-09-26,payment,Basic,9.99,True,4
45060,C005024,2023-10-26,payment,Basic,9.99,True,5
45061,C005024,2023-11-25,payment,Basic,9.99,True,6
45062,C005024,2023-12-25,payment,Basic,9.99,True,7
45063,C005024,2024-01-24,payment,Basic,9.99,True,8
45064,C005024,2024-02-23,payment,Basic,9.99,True,9
45065,C005024,2024-03-24,payment,Basic,9.99,True,10
45066,C005024,2024-04-23,payment,Basic,9.99,True,11
45067,C005024,2024-05-23,payment,Basic,9.99,True,12
45068,C005024,2024-06-22,payment,Basic,9.99,True,13
45069,C005024,2024-07-22,payment,Basic,9.99,True,14
45070,C005024,2024-08-21,payment,Basic,9.99,True,15
45071,C005024,2024-09-20,payment,Basic,9.99,True,16
45072,C005024,2024-10-20,payment,Basic,9.99,True,17
45073,C005024,2024-11-19,payment,Basic,9.99,True,18
45074,C005024,2024-12-19,payment,Basic,9.99,True,19
45075,C005024,2025-01-18,payment,Basic,9.99,True,20
45076,C005024,2025-02-17,payment,Basic,9.99,True,21
45077,C005024,2025-03-19,payment,Basic,9.99,True,22
45078,C005024,2025-04-18,payment,Basic,9.99,True,23
45079,C005024,2025-05-18,payment,Basic,9.99,True,24
45080,C005025,2023-07-12,payment,Standard,19.99,True,1
45081,C005025,2023-08-11,payment,Standard,19.99,True,2
45082,C005025,2023-09-10,payment,Standard,19.99,True,3
45083,C005025,2023-10-10,payment,Standard,19.99,True,4
45084,C005025,2023-11-09,payment,Standard,19.99,True,5
45085,C005025,2023-11-09,churn,Standard,0.0,False,5
45086,C005026,2023-11-02,payment,Standard,19.99,True,1
45087,C005026,2023-12-02,payment,Standard,19.99,True,2
45088,C005026,2024-01-01,payment,Standard,19.99,True,3
45089,C005026,2024-01-31,payment,Standard,19.99,True,4
45090,C005026,2024-03-01,payment,Standard,19.99,True,5
45091,C005026,2024-03-31,payment,Standard,19.99,True,6
45092,C005026,2024-04-30,payment,Standard,19.99,True,7
45093,C005026,2024-05-30,payment,Standard,19.99,True,8
45094,C005026,2024-06-29,payment,Standard,19.99,True,9
45095,C005026,2024-07-29,payment,Standard,19.99,True,10
45096,C005026,2024-08-28,payment,Standard,19.99,True,11
45097,C005026,2024-09-27,payment,Standard,19.99,True,12
45098,C005026,2024-09-27,churn,Standard,0.0,False,12
45099,C005027,2023-02-16,payment,Basic,9.99,True,1
45100,C005027,2023-03-18,payment,Basic,9.99,True,2
45101,C005027,2023-04-17,payment,Basic,9.99,True,3
45102,C005027,2023-05-17,payment,Basic,9.99,True,4
45103,C005027,2023-06-16,payment,Basic,9.99,True,5
45104,C005027,2023-07-16,payment,Basic,9.99,True,6
45105,C005027,2023-08-15,payment,Basic,9.99,True,7
45106,C005027,2023-08-15,churn,Basic,0.0,False,7
45107,C005028,2023-03-31,payment,Standard,19.99,True,1
45108,C005028,2023-04-30,payment,Standard,19.99,True,2
45109,C005028,2023-05-30,payment,Standard,19.99,True,3
45110,C005028,2023-06-29,payment,Standard,19.99,True,4
45111,C005028,2023-06-29,churn,Standard,0.0,False,4
45112,C005029,2022-07-19,payment,Basic,9.99,True,1
45113,C005029,2022-07-19,churn,Basic,0.0,False,1
45114,C005030,2022-06-23,payment,Standard,19.99,True,1
45115,C005030,2022-06-23,churn,Standard,0.0,False,1
45116,C005031,2023-07-05,payment,Basic,9.99,True,1
45117,C005031,2023-08-04,payment,Basic,9.99,True,2
45118,C005031,2023-09-03,payment,Basic,9.99,True,3
45119,C005031,2023-10-03,payment,Basic,9.99,True,4
45120,C005031,2023-11-02,payment,Basic,9.99,True,5
45121,C005031,2023-11-02,churn,Basic,0.0,False,5
45122,C005032,2022-11-22,payment,Basic,9.99,True,1
45123,C005033,2023-05-04,payment,Basic,9.99,True,1
45124,C005033,2023-06-03,payment,Basic,9.99,False,2
45125,C005034,2023-01-25,payment,Standard,19.99,True,1
45126,C005034,2023-02-24,payment,Standard,19.99,True,2
45127,C005034,2023-03-26,payment,Standard,19.99,True,3
45128,C005034,2023-03-26,churn,Standard,0.0,False,3
45129,C005035,2023-06-29,payment,Premium,39.99,True,1
45130,C005035,2023-07-29,payment,Premium,39.99,True,2
45131,C005035,2023-08-28,payment,Premium,39.99,True,3
45132,C005035,2023-09-27,payment,Premium,39.99,False,4
45133,C005035,2023-09-27,churn,Premium,0.0,False,4
45134,C005036,2022-05-08,payment,Premium,39.99,True,1
45135,C005036,2022-05-08,churn,Premium,0.0,False,1
45136,C005037,2023-05-10,payment,Standard,19.99,True,1
45137,C005037,2023-06-09,payment,Standard,19.99,True,2
45138,C005037,2023-07-09,payment,Standard,19.99,True,3
45139,C005037,2023-07-09,churn,Standard,0.0,False,3
45140,C005038,2022-12-27,payment,Basic,9.99,True,1
45141,C005038,2022-12-27,churn,Basic,0.0,False,1
45142,C005039,2022-03-24,payment,Premium,39.99,True,1
45143,C005039,2022-04-23,payment,Premium,39.99,True,2
45144,C005039,2022-04-23,churn,Premium,0.0,False,2
45145,C005040,2022-02-10,payment,Basic,9.99,True,1
45146,C005040,2022-02-10,churn,Basic,0.0,False,1
45147,C005041,2023-09-10,payment,Standard,19.99,True,1
45148,C005041,2023-10-10,payment,Standard,19.99,True,2
45149,C005041,2023-11-09,payment,Standard,19.99,True,3
45150,C005041,2023-12-09,payment,Standard,19.99,True,4
45151,C005041,2024-01-08,payment,Standard,19.99,True,5
45152,C005041,2024-02-07,payment,Standard,19.99,True,6
45153,C005041,2024-03-08,payment,Standard,19.99,True,7
45154,C005041,2024-04-07,payment,Standard,19.99,True,8
45155,C005041,2024-05-07,payment,Standard,19.99,True,9
45156,C005041,2024-06-06,payment,Standard,19.99,True,10
45157,C005041,2024-07-06,payment,Standard,19.99,True,11
45158,C005041,2024-08-05,payment,Standard,19.99,True,12
45159,C005042,2023-06-20,payment,Premium,39.99,True,1
45160,C005042,2023-07-20,payment,Premium,39.99,True,2
45161,C005042,2023-08-19,payment,Premium,39.99,True,3
45162,C005042,2023-09-18,payment,Premium,39.99,True,4
45163,C005042,2023-10-18,payment,Premium,39.99,True,5
45164,C005042,2023-11-17,payment,Premium,39.99,True,6
45165,C005043,2023-04-20,payment,Standard,19.99,True,1
45166,C005043,2023-05-20,payment,Standard,19.99,True,2
45167,C005043,2023-06-19,payment,Standard,19.99,True,3
45168,C005043,2023-07-19,payment,Standard,19.99,True,4
45169,C005043,2023-08-18,payment,Standard,19.99,True,5
45170,C005043,2023-08-18,churn,Standard,0.0,False,5
45171,C005044,2022-07-20,payment,Standard,19.99,True,1
45172,C005044,2022-08-19,payment,Standard,19.99,True,2
45173,C005044,2022-08-19,churn,Standard,0.0,False,2
45174,C005045,2023-10-11,payment,Standard,19.99,True,1
45175,C005045,2023-11-10,payment,Standard,19.99,True,2
45176,C005045,2023-12-10,payment,Standard,19.99,True,3
45177,C005045,2024-01-09,payment,Standard,19.99,True,4
45178,C005045,2024-02-08,payment,Standard,19.99,True,5
45179,C005045,2024-03-09,payment,Standard,19.99,True,6
45180,C005045,2024-04-08,payment,Standard,19.99,True,7
45181,C005045,2024-05-08,payment,Standard,19.99,True,8
45182,C005045,2024-06-07,payment,Standard,19.99,True,9
45183,C005045,2024-07-07,payment,Standard,19.99,True,10
45184,C005045,2024-08-06,payment,Standard,19.99,True,11
45185,C005045,2024-09-05,payment,Standard,19.99,True,12
45186,C005045,2024-10-05,payment,Standard,19.99,True,13
45187,C005045,2024-11-04,payment,Standard,19.99,True,14
45188,C005045,2024-12-04,payment,Standard,19.99,True,15
45189,C005045,2025-01-03,payment,Standard,19.99,True,16
45190,C005045,2025-02-02,payment,Standard,19.99,True,17
45191,C005045,2025-03-04,payment,Standard,19.99,True,18
45192,C005045,2025-04-03,payment,Standard,19.99,True,19
45193,C005045,2025-05-03,payment,Standard,19.99,True,20
45194,C005045,2025-06-02,payment,Standard,19.99,True,21
45195,C005045,2025-07-02,payment,Standard,19.99,True,22
45196,C005045,2025-08-01,payment,Standard,19.99,True,23
45197,C005045,2025-08-31,payment,Standard,19.99,True,24
45198,C005045,2025-09-30,payment,Standard,19.99,True,25
45199,C005045,2025-10-30,payment,Standard,19.99,True,26
45200,C005046,2023-05-21,payment,Standard,19.99,True,1
45201,C005046,2023-06-20,payment,Standard,19.99,True,2
45202,C005046,2023-07-20,payment,Standard,19.99,True,3
45203,C005046,2023-08-19,payment,Standard,19.99,True,4
45204,C005046,2023-09-18,payment,Standard,19.99,True,5
45205,C005046,2023-10-18,payment,Standard,19.99,True,6
45206,C005046,2023-11-17,payment,Standard,19.99,True,7
45207,C005046,2023-12-17,payment,Standard,19.99,True,8
45208,C005046,2024-01-16,payment,Standard,19.99,True,9
45209,C005046,2024-02-15,payment,Standard,19.99,True,10
45210,C005046,2024-03-16,payment,Standard,19.99,True,11
45211,C005046,2024-04-15,payment,Standard,19.99,True,12
45212,C005046,2024-05-15,payment,Standard,19.99,True,13
45213,C005046,2024-06-14,payment,Standard,19.99,True,14
45214,C005046,2024-07-14,payment,Standard,19.99,True,15
45215,C005046,2024-08-13,payment,Standard,19.99,True,16
45216,C005046,2024-08-13,churn,Standard,0.0,False,16
45217,C005047,2023-11-09,payment,Basic,9.99,True,1
45218,C005047,2023-11-09,churn,Basic,0.0,False,1
45219,C005048,2022-08-21,payment,Basic,9.99,True,1
45220,C005048,2022-08-21,churn,Basic,0.0,False,1
45221,C005049,2023-07-29,payment,Premium,39.99,True,1
45222,C005049,2023-07-29,churn,Premium,0.0,False,1
45223,C005050,2023-10-17,payment,Basic,9.99,True,1
45224,C005050,2023-11-16,payment,Basic,9.99,True,2
45225,C005050,2023-12-16,payment,Basic,9.99,True,3
45226,C005050,2024-01-15,payment,Basic,9.99,True,4
45227,C005050,2024-02-14,payment,Basic,9.99,True,5
45228,C005050,2024-03-15,payment,Basic,9.99,True,6
45229,C005050,2024-04-14,payment,Basic,9.99,True,7
45230,C005050,2024-05-14,payment,Basic,9.99,True,8
45231,C005050,2024-06-13,payment,Basic,9.99,True,9
45232,C005050,2024-07-13,payment,Basic,9.99,True,10
45233,C005050,2024-08-12,payment,Basic,9.99,True,11
45234,C005050,2024-09-11,payment,Basic,9.99,True,12
45235,C005050,2024-10-11,payment,Basic,9.99,True,13
45236,C005051,2023-01-30,payment,Basic,9.99,True,1
45237,C005051,2023-03-01,payment,Basic,9.99,True,2
45238,C005051,2023-03-01,churn,Basic,0.0,False,2
45239,C005052,2023-04-08,payment,Premium,39.99,True,1
45240,C005052,2023-05-08,payment,Premium,39.99,True,2
45241,C005052,2023-06-07,payment,Premium,39.99,True,3
45242,C005052,2023-07-07,payment,Premium,39.99,True,4
45243,C005052,2023-08-06,payment,Premium,39.99,True,5
45244,C005052,2023-09-05,payment,Premium,39.99,True,6
45245,C005052,2023-09-05,churn,Premium,0.0,False,6
45246,C005053,2022-10-23,payment,Basic,9.99,True,1
45247,C005053,2022-11-22,payment,Basic,9.99,True,2
45248,C005053,2022-12-22,payment,Basic,9.99,True,3
45249,C005053,2023-01-21,payment,Basic,9.99,True,4
45250,C005053,2023-02-20,payment,Basic,9.99,True,5
45251,C005053,2023-02-20,churn,Basic,0.0,False,5
45252,C005054,2023-10-20,payment,Premium,39.99,True,1
45253,C005054,2023-11-19,payment,Premium,39.99,True,2
45254,C005054,2023-12-19,payment,Premium,39.99,True,3
45255,C005054,2024-01-18,payment,Premium,39.99,True,4
45256,C005054,2024-02-17,payment,Premium,39.99,True,5
45257,C005054,2024-03-18,payment,Premium,39.99,True,6
45258,C005054,2024-04-17,payment,Premium,39.99,True,7
45259,C005054,2024-05-17,payment,Premium,39.99,True,8
45260,C005054,2024-06-16,payment,Premium,39.99,True,9
45261,C005054,2024-07-16,payment,Premium,39.99,True,10
45262,C005054,2024-08-15,payment,Premium,39.99,True,11
45263,C005054,2024-09-14,payment,Premium,39.99,True,12
45264,C005054,2024-10-14,payment,Premium,39.99,True,13
45265,C005054,2024-11-13,payment,Premium,39.99,True,14
45266,C005054,2024-11-13,churn,Premium,0.0,False,14
45267,C005055,2023-02-22,payment,Basic,9.99,True,1
45268,C005055,2023-03-24,payment,Basic,9.99,True,2
45269,C005055,2023-04-23,payment,Basic,9.99,True,3
45270,C005055,2023-05-23,payment,Basic,9.99,True,4
45271,C005055,2023-06-22,payment,Basic,9.99,True,5
45272,C005055,2023-07-22,payment,Basic,9.99,True,6
45273,C005055,2023-08-21,payment,Basic,9.99,True,7
45274,C005055,2023-09-20,payment,Basic,9.99,True,8
45275,C005055,2023-10-20,payment,Basic,9.99,True,9
45276,C005055,2023-11-19,payment,Basic,9.99,True,10
45277,C005055,2023-12-19,payment,Basic,9.99,True,11
45278,C005055,2023-12-19,churn,Basic,0.0,False,11
45279,C005056,2023-01-25,payment,Standard,19.99,True,1
45280,C005056,2023-02-24,payment,Standard,19.99,True,2
45281,C005056,2023-03-26,payment,Standard,19.99,True,3
45282,C005056,2023-04-25,payment,Standard,19.99,True,4
45283,C005056,2023-05-25,payment,Standard,19.99,True,5
45284,C005056,2023-06-24,payment,Standard,19.99,True,6
45285,C005056,2023-07-24,payment,Standard,19.99,True,7
45286,C005056,2023-08-23,payment,Standard,19.99,True,8
45287,C005056,2023-09-22,payment,Standard,19.99,True,9
45288,C005056,2023-10-22,payment,Standard,19.99,True,10
45289,C005056,2023-11-21,payment,Standard,19.99,True,11
45290,C005056,2023-12-21,payment,Standard,19.99,True,12
45291,C005056,2024-01-20,payment,Standard,19.99,True,13
45292,C005056,2024-02-19,payment,Standard,19.99,True,14
45293,C005056,2024-03-20,payment,Standard,19.99,True,15
45294,C005056,2024-04-19,payment,Standard,19.99,True,16
45295,C005056,2024-05-19,payment,Standard,19.99,True,17
45296,C005057,2022-11-08,payment,Basic,9.99,True,1
45297,C005057,2022-12-08,payment,Basic,9.99,True,2
45298,C005057,2022-12-08,churn,Standard,0.0,False,2
45299,C005058,2022-03-09,payment,Basic,9.99,True,1
45300,C005058,2022-04-08,payment,Basic,9.99,True,2
45301,C005058,2022-05-08,payment,Basic,9.99,True,3
45302,C005058,2022-06-07,payment,Basic,9.99,True,4
45303,C005058,2022-07-07,payment,Basic,9.99,True,5
45304,C005058,2022-08-06,payment,Basic,9.99,True,6
45305,C005058,2022-09-05,payment,Basic,9.99,True,7
45306,C005058,2022-10-05,payment,Basic,9.99,True,8
45307,C005058,2022-11-04,payment,Basic,9.99,True,9
45308,C005058,2022-12-04,payment,Basic,9.99,True,10
45309,C005058,2023-01-03,payment,Basic,9.99,True,11
45310,C005058,2023-02-02,payment,Basic,9.99,True,12
45311,C005058,2023-03-04,payment,Basic,9.99,True,13
45312,C005059,2023-11-10,payment,Premium,39.99,True,1
45313,C005059,2023-12-10,payment,Premium,39.99,True,2
45314,C005059,2023-12-10,churn,Premium,0.0,False,2
45315,C005060,2022-10-02,payment,Basic,9.99,True,1
45316,C005060,2022-11-01,payment,Basic,9.99,True,2
45317,C005060,2022-12-01,payment,Basic,9.99,True,3
45318,C005060,2022-12-31,payment,Basic,9.99,True,4
45319,C005060,2023-01-30,payment,Basic,9.99,True,5
45320,C005060,2023-03-01,payment,Basic,9.99,True,6
45321,C005060,2023-03-31,payment,Basic,9.99,True,7
45322,C005060,2023-03-31,churn,Basic,0.0,False,7
45323,C005061,2023-11-09,payment,Premium,39.99,True,1
45324,C005061,2023-12-09,payment,Premium,39.99,True,2
45325,C005061,2024-01-08,payment,Premium,39.99,True,3
45326,C005061,2024-02-07,payment,Premium,39.99,True,4
45327,C005061,2024-03-08,payment,Premium,39.99,True,5
45328,C005061,2024-04-07,payment,Premium,39.99,True,6
45329,C005061,2024-05-07,payment,Premium,39.99,True,7
45330,C005061,2024-06-06,payment,Premium,39.99,True,8
45331,C005061,2024-07-06,payment,Premium,39.99,True,9
45332,C005061,2024-08-05,payment,Premium,39.99,True,10
45333,C005061,2024-09-04,payment,Premium,39.99,True,11
45334,C005061,2024-10-04,payment,Premium,39.99,True,12
45335,C005061,2024-11-03,payment,Premium,39.99,True,13
45336,C005061,2024-12-03,payment,Premium,39.99,False,14
45337,C005061,2024-12-03,churn,Premium,0.0,False,14
45338,C005062,2023-03-03,payment,Premium,39.99,True,1
45339,C005062,2023-03-03,churn,Premium,0.0,False,1
45340,C005063,2022-11-17,payment,Premium,39.99,True,1
45341,C005063,2022-12-17,payment,Premium,39.99,True,2
45342,C005063,2023-01-16,payment,Premium,39.99,True,3
45343,C005063,2023-01-16,churn,Premium,0.0,False,3
45344,C005064,2023-01-09,payment,Premium,39.99,True,1
45345,C005064,2023-02-08,payment,Premium,39.99,True,2
45346,C005064,2023-03-10,payment,Premium,39.99,True,3
45347,C005064,2023-04-09,payment,Premium,39.99,True,4
45348,C005064,2023-05-09,payment,Premium,39.99,True,5
45349,C005064,2023-06-08,payment,Premium,39.99,True,6
45350,C005064,2023-07-08,payment,Premium,39.99,True,7
45351,C005064,2023-08-07,payment,Premium,39.99,True,8
45352,C005064,2023-09-06,payment,Premium,39.99,True,9
45353,C005064,2023-10-06,payment,Premium,39.99,True,10
45354,C005064,2023-11-05,payment,Premium,39.99,True,11
45355,C005064,2023-12-05,payment,Premium,39.99,True,12
45356,C005064,2024-01-04,payment,Premium,39.99,True,13
45357,C005064,2024-02-03,payment,Premium,39.99,True,14
45358,C005064,2024-03-04,payment,Premium,39.99,True,15
45359,C005064,2024-04-03,payment,Premium,39.99,True,16
45360,C005064,2024-05-03,payment,Premium,39.99,True,17
45361,C005064,2024-06-02,payment,Premium,39.99,True,18
45362,C005064,2024-07-02,payment,Premium,39.99,True,19
45363,C005064,2024-08-01,payment,Premium,39.99,True,20
45364,C005065,2022-09-07,payment,Standard,19.99,True,1
45365,C005065,2022-10-07,payment,Standard,19.99,True,2
45366,C005065,2022-11-06,payment,Standard,19.99,True,3
45367,C005065,2022-12-06,payment,Standard,19.99,True,4
45368,C005065,2023-01-05,payment,Standard,19.99,True,5
45369,C005065,2023-02-04,payment,Standard,19.99,True,6
45370,C005065,2023-03-06,payment,Standard,19.99,True,7
45371,C005065,2023-04-05,payment,Standard,19.99,True,8
